,PCE,Molecule SMILE,SMILES
2607,7.6,CCCCCC[Si]1(CCCCCC)c2cc(sc2c2c1cc(s2)C=C(C(=O)O)C#N)c1sc(c2c1OCCO2)c1ccc(cc1)N(c1ccc(cc1)OCC(CCCC)CC)c1ccc(cc1)OCC(CCCC)CC,CCCCCC[Si]1(CCCCCC)c2cc(sc2c2c1cc(s2)C=C(C(=O)O)C#N)c1sc(c2c1OCCO2)c1ccc(cc1)N(c1ccc(cc1)OCC(CCCC)CC)c1ccc(cc1)OCC(CCCC)CC
2608,3.1,OC(=O)N1C(=S)S/C(=C\c2ccc(s2)c2ccc(cc2)N(c2ccccc2)c2ccccc2)/C1=O,OC(=O)N1C(=S)S/C(=C\\c2ccc(s2)c2ccc(cc2)N(c2ccccc2)c2ccccc2)/C1=O
2609,6.27,N#C/C(=c/1\s/c(=C\c2ccc(s2)c2ccc(cc2)N(c2ccccc2)c2ccccc2)/c(=O)n1C)/C(=O)O,N#C/C(=c/1\\s/c(=C\\c2ccc(s2)c2ccc(cc2)N(c2ccccc2)c2ccccc2)/c(=O)n1C)/C(=O)O
2610,6.02,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)C#Cc1cc2CCCc3ccc(CCCc1cc2)cc3)c1ccc(cc1)C#Cc1cc2CCCc3ccc(CCCc1cc2)cc3)/C(=O)O,N#C/C(=C\\c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)C#Cc1cc2CCCc3ccc(CCCc1cc2)cc3)c1ccc(cc1)C#Cc1cc2CCCc3ccc(CCCc1cc2)cc3)/C(=O)O
2611,5.34,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)C#Cc1ccccc1)c1ccc(cc1)C#Cc1ccccc1)/C(=O)O,N#C/C(=C\\c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)C#Cc1ccccc1)c1ccc(cc1)C#Cc1ccccc1)/C(=O)O
2612,6.12,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)/C=C/Cc1cc2CCCc3ccc(CCCc1cc2)cc3)c1ccc(cc1)/C=C/Cc1cc2CCCc3ccc(CCCc1cc2)cc3)/C(=O)O,N#C/C(=C\\c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)/C=C/Cc1cc2CCCc3ccc(CCCc1cc2)cc3)c1ccc(cc1)/C=C/Cc1cc2CCCc3ccc(CCCc1cc2)cc3)/C(=O)O
2613,5.43,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)/C=C/c1ccccc1)c1ccc(cc1)/C=C/c1ccccc1)/C(=O)O,N#C/C(=C\\c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)/C=C/c1ccccc1)c1ccc(cc1)/C=C/c1ccccc1)/C(=O)O
2614,6.01,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C)/C(=O)O,N#C/C(=C\\c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C)/C(=O)O
2615,3.32,CCCCCCCCCCC1(CCCCCCCC)C(=[N+](c2c1cc(cc2)C(=O)O)CCCCCC)/C=C/c1cc2c3c(c1)C(C)(C)c1c4N3c3c(C2(C)C)cccc3C(c4ccc1)(C)C.[I-],CCCCCCCCCCC1(CCCCCCCC)C(/C=C/c2cc3c4c(c2)C(C)(C)c2cccc5c2N4c2c(cccc2C3(C)C)C5(C)C)=[N+](CCCCCC)c2ccc(C(=O)O)cc21
2616,5.27,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)C#Cc1cc2CCCc3ccc(CCCc1cc2)cc3)c1ccc(cc1)C#Cc1cc2CCCc3ccc(CCCc1cc2)cc3)/C(=O)O,N#C/C(=C\\c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)C#Cc1cc2CCCc3ccc(CCCc1cc2)cc3)c1ccc(cc1)C#Cc1cc2CCCc3ccc(CCCc1cc2)cc3)/C(=O)O
2617,4.59,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)C#Cc1ccccc1)c1ccc(cc1)C#Cc1ccccc1)/C(=O)O,N#C/C(=C\\c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)C#Cc1ccccc1)c1ccc(cc1)C#Cc1ccccc1)/C(=O)O
2618,7.02,N#C/C(=C\c1ccc(s1)c1sc(cc1c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,N#C/C(=C\\c1ccc(s1)c1sc(cc1c1ccc(s1)/C=C(/C(=O)O)\\C#N)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O
